"","genre","artist_name","track_name","track_id","popularity","acousticness","danceability","duration_ms","energy","instrumentalness","key","liveness","loudness","mode","speechiness","tempo","time_signature","valence"
"1690","Country","Dylan Raymond","I Can Be That","5vNaieKdWsUZa9z1ckZrWz",51,0.068,0.569,190272,0.797,1.08e-05,"B",0.126,-3.239,"Major",0.0319,130.066,"4/4",0.613
"1691","Country","Johnny Cash","Jackson","5fcxVCOtfesNzI2n4Y4kiJ",61,0.519,0.741,165827,0.615,0.000344,"C",0.407,-8.072,"Major",0.0358,128.496,"4/4",0.799
"1692","Country","Lindsay Ell","Waiting On You","0lRfsHIi7ebounfTo6SwmQ",43,0.323,0.719,235333,0.781,1.33e-05,"G#",0.0927,-3.947,"Major",0.0355,105.016,"4/4",0.794
"1693","Country","Florida Georgia Line","Can’t Hide Red","2h8szyWmfavIbiWm0KWpB0",67,0.0256,0.514,181600,0.864,0,"E",0.103,-3.246,"Minor",0.0502,94.927,"4/4",0.471
"1694","Country","Justin Moore","Spendin' The Night","3pzrSuKm2OqDYGhNukEYO7",40,0.113,0.545,196760,0.835,0,"A",0.215,-4.604,"Minor",0.103,155.914,"4/4",0.681
"1695","Country","Ryan Follese","Love Will Do That To You","5lCxccNA3GvmQL5gh6KNPd",37,0.00756,0.394,223852,0.694,0,"G#",0.136,-5.319,"Major",0.0368,165.875,"4/4",0.366
"1696","Country","Blake Shelton","Gonna","57gS5wJqIH6sbtBIIiioNY",54,0.0265,0.667,182947,0.886,0,"E",0.0759,-5.12,"Major",0.0387,146.076,"4/4",0.948
"1697","Country","Jason Boland & The Stragglers","Gallo Del Cielo","1zNLZQS9lkbGtCxMF5WHq8",38,0.086,0.574,403253,0.806,3.07e-06,"E",0.952,-5.465,"Major",0.0484,124.866,"4/4",0.62
"1698","Country","Upchurch","Raise Hell and Eat Cornbread","33nU1Wdh8LKm8pMf96CTeg",50,0.0524,0.638,195976,0.711,0,"C",0.12,-7.626,"Major",0.342,78.929,"4/4",0.585
"1699","Country","Turnpike Troubadours","The Mercury","0vNTlunI1KuAEM9N1bqH13",46,0.0576,0.413,223373,0.927,9.87e-06,"D",0.155,-2.51,"Major",0.0671,180.05,"4/4",0.669
"1700","Country","Ronnie Milsap","Lost in the Fifties Tonight (In the Still of the Night)","41Rbj4V6HUNypVfRss6TTU",36,0.537,0.473,257880,0.336,0.000224,"F",0.0853,-10.896,"Major",0.027,168.853,"3/4",0.19
"1701","Country","Keith Urban","Raining On Sunday","0capI6Wr0SYGiZ4fxvz5Gq",47,0.108,0.568,234213,0.723,0,"E",0.183,-5.439,"Major",0.0302,134.001,"4/4",0.449
"1702","Country","Johnny Cash","Out Among the Stars","7FiJpVqkeiMHH3AzUgyJqx",53,0.591,0.641,180760,0.56,4.02e-05,"C",0.0931,-7.728,"Major",0.0307,87.342,"4/4",0.74
"1703","Country","Chris Cagle","The Safe Side","34LPe8OXyMtvYGDw3A1vv6",40,0.226,0.547,287933,0.683,2.71e-06,"C",0.13,-7.418,"Minor",0.0316,98.049,"4/4",0.315
"1704","Country","Shania Twain","I'm Gonna Getcha Good","3wimPgsJv0hEgP5A3sQ7Ag",50,0.0441,0.723,269400,0.789,0,"C#",0.0612,-4.813,"Major",0.0302,124.013,"4/4",0.946
"1705","Country","Old Dominion","Dirt on a Road","0Nbt4RXC43rLB7Pej7Le68",45,0.0337,0.658,179600,0.775,0,"C#",0.41,-4.669,"Major",0.048,153.96,"4/4",0.893
"1706","Country","Cross Canadian Ragweed","Broken","53fSom4ZfTAGde5A4jfpCb",37,0.291,0.544,344133,0.546,0.00109,"G",0.0733,-7,"Major",0.0266,74.34,"4/4",0.385
"1707","Country","Charles Kelley","The Only One Who Gets Me","3uPLRT7eFWg4qs0TTtqKn7",45,0.325,0.59,225227,0.38,0,"A#",0.075,-8.149,"Major",0.0298,74.011,"3/4",0.384
"1708","Country","Whiskeytown","16 Days","3aFMz2anc9vurZw6bPunI6",53,0.285,0.577,234667,0.705,1.2e-06,"C",0.107,-6.565,"Major",0.0538,127.591,"4/4",0.387
"1709","Country","Chase Rice","Dirt Road Communion","3eVyAm8JIJcSxpYaAgVJGI",40,0.0912,0.624,216373,0.909,0,"C",0.0916,-3.849,"Minor",0.0502,105.947,"4/4",0.567
"1710","Country","Miranda Lambert","What About Georgia?","3ou3WIS4ElP3RN4vFsLl3M",34,0.012,0.543,205867,0.879,0,"D",0.0739,-2.99,"Major",0.0498,106.732,"4/4",0.571
"1711","Country","Alabama","The Closer You Get","6CG3BXccaxPwFwymSSJBNy",47,0.178,0.756,271867,0.417,1.8e-06,"G",0.123,-14.943,"Major",0.0309,113.996,"4/4",0.831
"1712","Country","Neal McCoy","They're Playing Our Song","6A62l5awjnwwsgMlXGQnys",42,0.3,0.751,201809,0.688,0,"G",0.0679,-5.596,"Major",0.0243,95.633,"4/4",0.643
"1713","Country","Jamey Johnson","That's How I Don't Love You","7bPkiFhYn8yRlANjGQLXjR",39,0.471,0.533,235093,0.275,0.00245,"A",0.111,-12.278,"Major",0.0323,135.58,"4/4",0.0784
"1714","Country","LeAnn Rimes","All I Want For Christmas Is You","1ADBrQVLpNDALKtoEFIeSJ",37,0.511,0.549,233000,0.469,0,"F",0.314,-8.586,"Minor",0.0409,108.176,"3/4",0.501
"1715","Country","Dixie Chicks","Loving Arms","4cHYaDubVO44HdsNHkiTOi",43,0.473,0.569,217929,0.34,0,"A",0.137,-8.363,"Major",0.0266,136.211,"4/4",0.253
"1716","Country","Jo Dee Messina","Bring On The Rain","1OnXz5v4hVdrNLJ9N4MqzL",50,0.689,0.468,240173,0.404,0,"F",0.177,-7.25,"Major",0.0286,138.115,"4/4",0.148
"1717","Country","Dierks Bentley","What The Hell Did I Say","00AxNl4D4jHL2AEf1W55j5",56,0.000446,0.574,207333,0.821,2.25e-06,"D",0.191,-4.742,"Minor",0.0268,108,"4/4",0.299
"1718","Country","The Charlie Daniels Band","Long Haired Country Boy","5pihM63Tj50g1XjLxq0iU8",59,0.319,0.588,240107,0.58,3.74e-06,"D",0.2,-11.648,"Major",0.0275,145.37,"4/4",0.774
"1719","Country","George Strait","Ace In The Hole","718EReHrxys0hdkBOB1Dv2",45,0.574,0.847,155093,0.706,7.99e-06,"F",0.0691,-7.2,"Minor",0.0431,114.791,"4/4",0.815
"1720","Country","Tim McGraw","How Bad Do You Want It","0qiPiNedfMjUOAdVkB9kUG",38,0.626,0.406,224533,0.813,2.14e-06,"A",0.386,-4.669,"Major",0.0636,175.443,"4/4",0.552
"1721","Country","Josh Abbott Band","Taste","7dPLFIBvafAXkJF7eDRcIs",47,0.195,0.464,268160,0.605,6.49e-06,"E",0.149,-6.31,"Major",0.029,117.862,"4/4",0.609
"1722","Country","Colter Wall","Saskatchewan in 1881","3UCnS94uOqgvTmHohbgH9W",51,0.676,0.583,171649,0.366,4.95e-05,"C",0.128,-11.802,"Major",0.0576,152.338,"4/4",0.538
"1723","Country","Justin Moore","Outlaws Like Me","3byoPwdpDPSOl0jHMNYIXc",43,0.262,0.532,351107,0.501,2.96e-05,"D#",0.103,-6.611,"Major",0.0318,121.779,"4/4",0.252
"1724","Country","Turnpike Troubadours","Wrecked","79QYGruWwuNp5EZ7ZCo7iJ",48,0.0513,0.647,299413,0.638,7.9e-06,"G",0.0857,-6.95,"Major",0.0327,128.129,"4/4",0.704
"1725","Country","Randy Rogers Band","Neon Blues","3GsCX8LsLfDW8YYcAk3vZa",40,0.233,0.631,181360,0.68,0,"D",0.175,-5.181,"Major",0.0252,107.72,"4/4",0.486
"1726","Country","Lee Brice","Four On The Floor","2HfWDtxI4xuSWQtlXUN7Z4",37,0.0073,0.748,209947,0.697,0,"G#",0.0753,-7.204,"Major",0.0353,118.022,"4/4",0.629
"1727","Country","Darryl Worley","Unsung Heroes","2NBGNKapS05nmPalkrL2Df",35,0.361,0.56,208213,0.418,0,"D",0.343,-8.608,"Major",0.0267,141.466,"4/4",0.309
"1728","Country","Aaron Watson","Vaquero","5pxMyvkb3jvxruPWiyhPUD",41,0.753,0.388,226040,0.538,0,"D",0.105,-7.734,"Major",0.0458,169.917,"3/4",0.464
"1729","Country","Granger Smith","The Country Boy Song (feat. Earl Dibbles Jr.)","6n8867qPhHITHka3ZJYjr8",55,0.0564,0.629,206600,0.834,0,"C",0.102,-3.559,"Major",0.0597,84,"4/4",0.669
"1730","Country","Upchurch","Yz","3XeOW6styagl3LQ8GrUqHp",58,0.0241,0.809,174480,0.95,3.53e-05,"C#",0.215,-7.655,"Major",0.1,140.055,"3/4",0.787
"1731","Country","Rachel Wammack","Damage","69tc1oIVQ5lXRd2lHX1PF0",50,0.439,0.544,213227,0.3,0,"D",0.113,-7.395,"Major",0.0273,72.982,"4/4",0.168
"1732","Country","Wade Bowen","So Long 6th Street","3WAX4CMbTpNsXocVsVUnFN",43,0.000648,0.539,245253,0.809,0,"C",0.177,-5.987,"Major",0.0344,138.052,"4/4",0.348
"1733","Country","Cole Swindell","Ready","48lSXPGJtAKq08PqY7N2cY",36,0.201,0.507,183028,0.819,0,"C#",0.247,-3.537,"Major",0.0511,158.162,"4/4",0.764
"1734","Country","The Lacs","Make Things Right","6Xx4z4WnSkPOnuBEv6XVbu",43,0.278,0.679,228533,0.591,0,"C",0.136,-6.795,"Minor",0.0777,80.999,"4/4",0.444
"1735","Country","Rascal Flatts","My Wish - 10th Anniversary","6zQ4BoMtOy0V2Uqykw2NI5",39,0.377,0.526,250440,0.858,0,"D#",0.0941,-2.09,"Major",0.0586,135.965,"4/4",0.442
"1736","Country","Sara Evans","Better Off (feat. Vince Gill)","6xoSCb45HMjYZ09piFEQYI",45,0.395,0.448,239987,0.565,1.32e-06,"C#",0.101,-5.062,"Major",0.0306,140.054,"4/4",0.266
"1737","Country","Whitey Morgan and the 78's","Waitin' 'Round to Die","0V25R2BtymvTb5oJCleXqs",48,0.0227,0.452,271874,0.588,0.00835,"C#",0.105,-6.995,"Minor",0.0302,148.746,"4/4",0.545
"1738","Country","Demun Jones","Campfire Cologne","1fslCOmxtyPvE55p3KVTWY",56,0.129,0.642,196227,0.806,0,"F#",0.193,-5.86,"Major",0.141,149.943,"4/4",0.59
"1739","Country","Canaan Smith","Like You That Way","7zuqsNtIkksF5U9OEjqXlk",49,0.0551,0.41,158667,0.738,0,"A",0.0988,-3.833,"Major",0.0719,184.059,"4/4",0.593
"1740","Country","Darius Rucker","Miss You","59xD1MAgPWdHyZgTlPN93c",38,0.195,0.633,241387,0.689,3.15e-06,"G#",0.0628,-7.108,"Major",0.0557,148.887,"4/4",0.57
"1741","Country","Pat Green","Take Me Out To A Dancehall","3MJAcAAYwcSvTkecG03FtM",45,0.0486,0.687,219493,0.769,6.62e-06,"G",0.0722,-5.918,"Major",0.0277,131.746,"4/4",0.839
"1742","Country","Big Smo","We the People (feat. Casey Beathard)","7svZRLGoDNcOmsJDpwtY3Q",37,0.0571,0.407,192320,0.882,0.000124,"G#",0.274,-5.262,"Major",0.408,178.679,"3/4",0.456
"1743","Country","Willie Nelson","Help Me Make It Through the Night","69iVsk096xmrKtcrU2mVnj",41,0.794,0.59,239227,0.216,0.00405,"D",0.111,-13.796,"Major",0.0355,141.453,"4/4",0.39
"1744","Country","David Lee Murphy","Dust On The Bottle","0Xg68XXMRWzKQvD5S6BFvI",67,0.0248,0.737,224667,0.609,4.26e-06,"B",0.208,-11.121,"Major",0.0366,99.983,"4/4",0.87
"1745","Country","Keith Urban","Happier - Recorded At Sound Stage Studios Nashville","57DVaIfWIKSx3zW9mcVFhc",63,0.424,0.666,225633,0.46,4.47e-06,"D",0.1,-10.602,"Minor",0.0433,93.098,"4/4",0.396
"1746","Country","Cassadee Pope","Wasting All These Tears","25zXRQGuwYZdIp88fVZOPC",54,0.0954,0.463,215640,0.789,8.84e-06,"F",0.152,-3.915,"Minor",0.0378,155.865,"4/4",0.301
"1747","Country","Buck Owens","Hot Dog - Original Mono Single Version","01vKW96H7INhnPL953q5Cw",39,0.535,0.601,137800,0.585,2.32e-05,"A",0.171,-11.018,"Major",0.216,92.42,"4/4",0.698
"1748","Country","Billy Currington","Bad Day Of Fishin'","1wqKqX7OcLDp2bL5c4mM4S",38,0.556,0.831,182880,0.566,0,"B",0.161,-4.523,"Major",0.0322,115.972,"4/4",0.569
"1749","Country","JJ Lawhorn","Stomping Grounds","6nYRlWG0Q3wnDTSGTsRGvJ",44,0.25,0.509,211387,0.68,0,"A#",0.112,-5.417,"Minor",0.0342,151.846,"4/4",0.323
"1750","Country","Eric Church","Heaven Was A Drink Of Wine - Live At Mohegan Sun Arena, Uncasville, CT / April 28, 2017","46MiO50rdXEJuYRpIoDJkY",35,0.136,0.576,175802,0.509,0.000193,"C",0.643,-10.688,"Major",0.0331,81.613,"4/4",0.338
"1751","Country","Jason Aldean","Lonesome USA","3L5e9riwUIP9qnuETO4VJn",37,0.173,0.494,219293,0.875,0,"C",0.326,-2.746,"Major",0.0349,157.974,"4/4",0.666
"1752","Country","Reckless Kelly","Crazy Eddie's Last Hurrah","1esj1LFgfyFRbU5brtALfE",40,0.0146,0.53,205253,0.87,6.84e-06,"G",0.367,-6.488,"Major",0.0936,147.877,"4/4",0.735
"1753","Country","Carrie Underwood","That Song That We Used To Make Love To","3vkyyOw92iKKIV5Io2fBdk",58,0.088,0.594,215653,0.768,0,"D#",0.0997,-4.817,"Minor",0.06,127.888,"4/4",0.357
"1754","Country","Canaan Smith","Stuck","5lCmk4gsdCNTkrosL4gogj",35,0.0153,0.55,205559,0.734,0,"D",0.2,-5.72,"Major",0.031,74.995,"4/4",0.592
"1755","Country","Johnny Cash","Daddy Sang Bass","15TITugVC8RrpLctHXOqT8",53,0.699,0.681,140440,0.638,0.000629,"E",0.0581,-7.818,"Major",0.0367,96.882,"4/4",0.677
"1756","Country","Dylan Schneider","It's a Guy Thing","7DLZz7f70sADdkr3uspM4R",41,0.006,0.573,169877,0.612,0,"F#",0.0499,-7.432,"Major",0.0306,142.138,"4/4",0.629
"1757","Country","Michael Ray","One That Got Away - Acoustic Version","1aarS8nVXY8NKjXd2obuF4",42,0.0282,0.576,217341,0.638,0,"A#",0.221,-5.645,"Major",0.0275,159.988,"4/4",0.684
"1758","Country","Randy Houser","Evangeline","4OXAWUidkL7Y3kEl2Tzry8",47,0.684,0.61,234227,0.451,0.00541,"E",0.111,-7.53,"Major",0.032,119.016,"4/4",0.346
"1759","Country","Old Dominion","Hotel Key - Recorded at Sound Stage Studios Nashville","1DLguucCi86On4F9TW8CU7",42,0.179,0.753,241456,0.839,0,"E",0.348,-5.369,"Major",0.0388,101.976,"4/4",0.725
"1760","Country","Shania Twain","That Don't Impress Me Much","0KvLsZYwodakWxOQUYAR5I",69,0.153,0.745,238707,0.869,0,"A#",0.139,-4.828,"Minor",0.0574,125.005,"5/4",0.963
"1761","Country","Blake Shelton","Winter Wonderland","1VnWGO6qNxN7TCnUZv7TOR",39,0.133,0.646,135413,0.696,2.16e-05,"C",0.307,-6.537,"Major",0.0303,124.011,"4/4",0.633
"1762","Country","Cody Johnson","Underneath This Hat","3Zbfls3XXTyawMvesQic9a",43,0.343,0.587,170365,0.433,0,"G",0.105,-11.87,"Major",0.0297,149.112,"4/4",0.782
"1763","Country","Little Texas","Kick A Little","4LFAZqC3a5GKlostZzNvK1",40,0.0228,0.603,222893,0.86,4.27e-06,"E",0.463,-6.82,"Major",0.0332,140.768,"4/4",0.947
"1764","Country","Ronnie Dunn","Cost Of Livin'","64SgS8XyiJWFSz3YoMyYcE",47,0.895,0.662,250480,0.29,0,"E",0.0959,-7.896,"Major",0.0349,148.393,"4/4",0.283
"1765","Country","Tyler Farr","Hello Goodbye","5TYiTio0FT1tVlInOsjUHm",35,0.411,0.539,221440,0.492,0,"D",0.151,-6.516,"Major",0.0269,116.04,"4/4",0.333
"1766","Country","Lonestar","Amazed","6iNcyWk5iUEY7P9zeTc5hm",66,0.247,0.557,239987,0.553,0,"C#",0.125,-7.954,"Major",0.0319,139.821,"4/4",0.253
"1767","Country","Dolly Parton","If We Don't (with Alison Krauss) - from the Dumplin' Original Motion Picture Soundtrack","6XZFRtDF6VB7FeFQzZ0UWG",46,0.0953,0.627,148960,0.867,0,"G",0.305,-4.283,"Major",0.0594,121.959,"4/4",0.818
"1768","Country","Cody Johnson","What's Left Of Texas?","2Q3FtnsddWbcf1FHIeR9Nt",46,0.118,0.516,273120,0.716,0,"D",0.255,-3.947,"Major",0.0286,143.917,"4/4",0.457
"1769","Country","Scotty McCreery","Feelin’ It","0ABHhxQTaluB94ohp2RLSr",56,0.107,0.584,198227,0.771,0,"G",0.0844,-5.322,"Major",0.0514,184.114,"4/4",0.686
"1770","Country","Chris Thomas King","Hard Time Killing Floor Blues - From “O Brother, Where Art Thou” Soundtrack","3qFPNAWVGibpA0SV4Vn80F",42,0.974,0.477,162427,0.0188,0.0643,"D",0.24,-25.669,"Minor",0.0437,142.548,"3/4",0.379
"1771","Country","Dylan Schneider","Want You Back","2ipI8cDiUNzgOmyftmJGLA",40,0.00253,0.48,168440,0.912,0.000871,"C",0.332,-4.968,"Major",0.0491,178.028,"4/4",0.524
"1772","Country","George Strait","I Just Want To Dance With You","4cdAXfguhQHYFkvuuzye1m",54,0.454,0.719,210867,0.464,9.1e-05,"C",0.102,-8.563,"Major",0.0276,113.955,"4/4",0.531
"1773","Country","Gary Allan","Sand In My Soul","3wDCmcQme2hrvYihP6fI3L",35,0.324,0.492,198640,0.65,4.15e-05,"C",0.109,-7.578,"Major",0.0309,84.201,"4/4",0.38
"1774","Country","Hunter Hayes","Attention - Recorded at Woodshed Recording Malibu","1FldaNEv6PQQetkRwB9DLR",42,0.278,0.639,207623,0.492,0,"A",0.111,-13.2,"Minor",0.121,119.925,"4/4",0.473
"1775","Country","Dean Brody","Good Goodbye","6oSwWppVKl2kk55QEfXSOG",36,0.189,0.58,224587,0.846,2.32e-06,"E",0.375,-4.289,"Major",0.107,137.9,"4/4",0.535
"1776","Country","Tim McGraw","California","4uJQs0ITK9Mc7vnTp9W3pi",38,0.0124,0.606,205733,0.945,0,"A",0.0887,-3.868,"Major",0.0379,116.001,"4/4",0.822
"1777","Country","Old Dominion","Can't Get You - Live","1K9ovAYSKc2kDPwXDGknG7",47,0.0163,0.31,195013,0.949,2.11e-06,"G",0.543,-4.672,"Major",0.166,143.278,"4/4",0.265
"1778","Country","Kenny Chesney","Coach","3QaCNWSZnTy0aIvflwTUA5",37,0.0086,0.378,265653,0.66,2.03e-06,"D",0.0996,-5.7,"Major",0.0368,155.935,"4/4",0.228
"1779","Country","Doug Stone","I'd Be Better Off (In A Pine Box)","2hD8V19YG036CRwKXnpGK6",47,0.627,0.497,200427,0.38,9.02e-05,"A#",0.199,-8.699,"Major",0.0266,134.271,"4/4",0.264
"1780","Country","Redneck Souljers","Run for Cover","0Bf71koz0QZ2lWcfIiWHlt",41,0.178,0.7,227159,0.679,0,"D",0.0787,-7.019,"Major",0.117,78.817,"4/4",0.412
"1781","Country","Alan Jackson","It's Five O'Clock Somewhere","5oHHMDcVOmPSFrCgdbHPdb",65,0.208,0.713,230133,0.772,0,"D",0.211,-6.69,"Major",0.0372,125.202,"4/4",0.88
"1782","Country","Jillian Jacqueline","Bleachers","3vyrutltEITNA6vhwR2GuN",36,0.0173,0.68,172627,0.748,0,"D",0.276,-5.13,"Major",0.0657,99.02,"4/4",0.658
"1783","Country","Jason Isbell and the 400 Unit","Cumberland Gap","5kIAr777wX9wvEC0aVEleQ",50,0.000354,0.272,204402,0.908,0.0362,"B",0.18,-7.928,"Minor",0.103,160.913,"4/4",0.38
"1784","Country","Josh Mirenda","Crazy Loves Crazy","5H3waChLdf7toUTs0w3twY",38,0.0409,0.386,190240,0.803,0,"A#",0.169,-4.781,"Minor",0.0448,75.123,"4/4",0.601
"1785","Country","Justin Moore","Home Sweet Home","1gHSBPekN3PzARL8q2fxhS",42,0.0198,0.416,232373,0.788,0,"F",0.296,-4.768,"Major",0.0486,148.341,"4/4",0.375
"1786","Country","Sam Hunt","Vandalizer - Acoustic Mixtape","54DolxlFipJnuSObPmCPUv",49,0.814,0.542,156987,0.649,0,"F",0.144,-7.549,"Major",0.266,115.7,"3/4",0.694
"1787","Country","Blake Shelton","Small Town Big Time","1B5FYFidz18CrtMttAVMgw",41,0.0241,0.678,230853,0.904,0,"C",0.0958,-4.702,"Major",0.0438,114.001,"4/4",0.824
"1788","Country","Lucinda Williams","Car Wheels On A Gravel Road","5rUqENE7bmNffBbZDhVBty",54,0.0832,0.628,284560,0.546,0,"B",0.135,-6.923,"Major",0.0265,98.882,"4/4",0.643
"1789","Country","Chase Rice","Beer With the Boys","4HAIVqPyz9dcmqirGIXGlg",46,0.00251,0.524,208676,0.891,0,"G#",0.27,-4.299,"Major",0.048,141.959,"4/4",0.776
"1790","Country","Miranda Lambert","You Wouldn't Know Me","0pKsJbEToQZDPgsQrjbi3v",41,0.0653,0.524,199813,0.82,7.28e-06,"C",0.118,-6.712,"Major",0.0338,105.821,"4/4",0.708
"1791","Country","The Bellamy Brothers","Let Your Love Flow","064SVQsmWl5EF0zahmzkQk",65,0.0611,0.679,198760,0.553,7.16e-06,"D#",0.139,-14.687,"Major",0.0316,109.071,"4/4",0.946
"1792","Country","William Clark Green","Hanging Around","0CXAsPCoY4jEgFh6d5LlTN",37,0.072,0.669,191280,0.65,0,"F#",0.118,-4.655,"Major",0.0311,120.02,"4/4",0.71
"1793","Country","Linda Ronstadt","Blue Bayou","3zxklD2EGecZre9MjEEvIU",63,0.739,0.732,239400,0.161,0.000379,"B",0.105,-12.817,"Major",0.0306,95.21,"4/4",0.5
"1794","Country","Toby Keith","Dream Walkin'","6hDkCNq4s5ozvE86RqRIIz",45,0.351,0.702,235627,0.784,0,"F",0.0814,-5.056,"Major",0.0278,117.599,"4/4",0.54
"1795","Country","George Strait","The Nerve","6XOP3xx44vD9m4OvkHm6QK",33,0.637,0.547,246680,0.388,1.29e-06,"E",0.157,-7.435,"Major",0.0245,98.131,"4/4",0.224
"1796","Country","Willie Nelson","Good Hearted Woman","38jwN2vvBU7CjrySrZ9t35",50,0.397,0.464,179427,0.614,0.0035,"D",0.109,-11.073,"Major",0.0423,109.704,"4/4",0.736
"1797","Country","Dustin Lynch","Here We Come","2v1j5R58XUmTva41OJNe71",41,0.0218,0.489,203947,0.856,0,"A#",0.38,-4.725,"Major",0.0609,139.784,"4/4",0.476
"1798","Country","Kip Moore","Magic","3yP6foM6OwBJEPLSTvnlMN",42,0.00354,0.602,215960,0.724,0,"C#",0.316,-5.787,"Major",0.0394,122.941,"4/4",0.158
"1799","Country","Carrie Underwood","All-American Girl","2dRPQFwPqAmc42mDRnsDQu",58,0.0466,0.624,212173,0.805,0,"A",0.328,-2.632,"Major",0.029,123.991,"4/4",0.77
"1800","Country","Johnny Cash","I See A Darkness","0eg0nRL9dLBaT0X43keMBc",43,0.795,0.514,221600,0.416,4.94e-06,"A#",0.0882,-7.992,"Major",0.0329,70.473,"4/4",0.332
"1801","Country","Ambrosia","Biggest Part of Me","6JHXiRD1QjMK1N6AQEnL04",63,0.238,0.498,324040,0.723,0,"A#",0.353,-8.053,"Major",0.05,153.227,"4/4",0.882
"1802","Country","Thomas Rhett","Leave Right Now - Nashville Mix","1nfUfPFIcbCu1dXofSbGb3",40,0.00931,0.555,197968,0.67,2.98e-05,"E",0.277,-5.764,"Major",0.0315,148.018,"4/4",0.487
"1803","Country","Pablo Cruise","Whatcha Gonna Do?","6SMR0XI8a1D6gEpMTIju2y",51,0.0586,0.737,256840,0.536,2e-05,"C",0.0938,-14.276,"Major",0.0353,110.179,"4/4",0.963
"1804","Country","Tim McGraw","Watch The Wind Blow By","6Os7cO6a6UeglnpIKidRjh",46,0.0924,0.517,276400,0.608,0,"A#",0.0707,-7.206,"Major",0.0265,62.65,"5/4",0.506
"1805","Country","Thomas Rhett","When I Was Your Man","2Fv1cWu2Hg2Z4UXsu3fbrx",48,0.927,0.557,226747,0.392,0,"G",0.116,-4.931,"Major",0.0393,71.914,"4/4",0.336
"1806","Country","Drive-By Truckers","Gravity's Gone","1mWCI4rxvYF9ELliQg1iUg",44,0.000108,0.563,213173,0.834,0.0505,"G",0.144,-5.628,"Major",0.0323,127.237,"4/4",0.447
"1807","Country","Dolly Parton","Better Get To Livin'","00KdsZvaIrw8Kms7LTCkc8",40,0.13,0.635,215827,0.484,0,"E",0.269,-16.487,"Major",0.0295,101.028,"4/4",0.823
"1808","Country","Casey Donahew","No Doubt","11CWorjrBYGAB0hUSv8Jya",36,0.13,0.677,202187,0.729,0,"B",0.197,-6.18,"Major",0.0343,132.952,"4/4",0.865
"1809","Country","Jason Aldean","Too Fast","7GiNDSdH9xpCctG6FSZ55A",43,0.358,0.597,202307,0.702,5.1e-06,"A",0.191,-4.575,"Major",0.032,141.959,"4/4",0.469
"1810","Country","Little Big Town","Life In A Northern Town - Live","0TwCdMeFjEltHiNjtii8Jk",44,0.37,0.549,254347,0.652,3.39e-05,"C",0.973,-5.886,"Major",0.036,117.871,"4/4",0.238
"1811","Country","Hank Locklin","Send Me the Pillow You Dream On","5zVjs89nsOIT7I90ETawau",44,0.84,0.595,147440,0.308,4.08e-06,"D#",0.0942,-11.626,"Major",0.0333,119.755,"4/4",0.624
"1812","Country","Eric Church","Keep On","1YLtWXcHSAqh9n35p7NvVD",49,0.042,0.599,158760,0.932,0,"A#",0.123,-3.371,"Minor",0.0423,93.991,"4/4",0.961
"1813","Country","Toby Keith","The Taliban Song","2EoxqSbukgfxm6JdmXTfZN",47,0.676,0.516,238933,0.7,3.24e-06,"F#",0.974,-7.816,"Major",0.0772,116.958,"4/4",0.638
"1814","Country","Jerry Garcia","Shady Grove","1gCE4LxErCB25MSERdLCZX",48,0.924,0.706,259533,0.378,0.0738,"G",0.0931,-15.293,"Major",0.0379,106.123,"4/4",0.955
"1815","Country","Trisha Yearwood","The Song Remembers When","4dS7TYCTGKyhs9ZDt8iPcT",45,0.851,0.36,234333,0.309,2.74e-05,"F",0.107,-8.784,"Major",0.0334,79.72,"4/4",0.243
"1816","Country","Justin Moore","I'd Want It To Be Yours","5eKGXOWXDwH4Mtftq26r55",42,0.12,0.731,196147,0.693,0,"E",0.177,-6.522,"Major",0.0253,109.999,"4/4",0.925
"1817","Country","Diamond Rio","How Your Love Makes Me Feel","4LSolq1CjLOVnya9zb0pU1",47,0.351,0.612,245400,0.787,0,"C",0.065,-8.119,"Major",0.0313,140.91,"4/4",0.577
"1818","Country","Jessie James Decker","I'll Chase The Sky","6OTW3nqqorHZIzfCfhItgj",40,0.559,0.502,172200,0.49,2.85e-06,"D#",0.246,-7.486,"Major",0.0402,71.995,"4/4",0.197
"1819","Country","Willie Nelson","I'm So Lonesome I Could Cry","3stycPJW4UpKRb48eyAXEg",39,0.551,0.503,161547,0.305,1e-05,"C",0.307,-11.83,"Major",0.0278,99.26,"3/4",0.185
"1820","Country","Luke Bryan","Take My Drunk Ass Home","5N3S6ppQkYlWLd0WuOJUYz",52,0.12,0.643,202587,0.864,0,"D",0.323,-3.969,"Major",0.047,117.982,"3/4",0.781
"1821","Country","Faith Hill","Piece Of My Heart","5I7a2zThNmOtlbwrRlcN88",50,0.206,0.597,241280,0.702,1.58e-06,"D#",0.503,-8.38,"Major",0.0348,164.916,"4/4",0.847
"1822","Country","Billy Currington","I Got A Feelin'","1tF370eYXUcWwkIvaq3IGz",48,0.477,0.638,193760,0.756,0,"D",0.18,-4.127,"Major",0.0278,112.117,"4/4",0.674
"1823","Country","Johnny Cash","The Little Drummer Boy","7FIcV2kEiO2mvvMbxU5Jkn",50,0.967,0.686,152267,0.497,0.000416,"C",0.105,-10.422,"Minor",0.0579,118.871,"4/4",0.559
